Row Index,KOD,Year,Uviversity,Hünärler,Tölegli talyp sany,BŽ talyp sany
154,B,2027-2028,HGI,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2027-2028,HGI,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2027-2028,HGI,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2027-2028,HGI,Innowasion ykdysadyýet,0,0
158,B,2027-2028,HGI,Tehnologiýa işewürligi,0,0
159,B,2027-2028,HGI,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2027-2028,HGI,Kompýuter lingwistikasy,0,0
161,B,2027-2028,HGI,Innowasion menejment we halkara işewürligi,0,0
162,B,2027-2028,HGI,Howa hereketiniň dolandyrylyşy,0,0
163,B,2027-2028,HGI,Howa ulagynda gatnawlary guramak we dolandyrmak,0,0
164,B,2027-2028,HGI,Önümçiligiň we tehnologiýa prosesleriniň awtomatlaşdyrylyşy,0,0
165,B,2027-2028,HGI,Ulag pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
166,B,2027-2028,HGI,Ýerüsti ulag-tehnologiki serişdeler,0,0
167,B,2027-2028,HGI,Ykdysadyýet we dolandyryş,0,0
168,B,2027-2028,HGI,Seýisçilik,0,0
169,B,2027-2028,HGI,Atly sport we atly syýahatçylyk,0,0
170,B,2027-2028,HGI,Milli at üstündäki oýunlar,0,0
171,B,2027-2028,HGI,Sirk sungaty,0,0
172,B,2027-2028,HGI,Weterinar we sanitar ekspertizasy,0,0
173,B,2027-2028,HGI,Ýöriteleşdirilen bilim (defektologiýa),0,0
174,B,2027-2028,HGI,Halkara söwda,0,0
175,B,2027-2028,HGI,Uçuş apparatlarynyň we hereketlendirijileriň tehniki ulanylyşy,0,0
176,B,2027-2028,HGI,Howa gämileriniň awiasiýa we radioelektron enjamlarynyň tehniki ulanylyşy,0,0
177,B,2027-2028,HGI,Neşirýat işi ,0,0
178,B,2027-2028,HGI,Maliýe bazarlary we banklar ,0,0
179,B,2027-2028,HGI,Sanly ykdysadyýetde maliýe ,0,0
180,B,2027-2028,HGI,Maliýe hukugy ,0,0
181,B,2027-2028,HGI,Dünýä maliýe bazary ,0,0
182,B,2027-2028,HGI,Gymmatly kagyzlaryň bazary,0,0
183,B,2027-2028,HGI,Baha kesmek işi ,0,0
184,B,2027-2028,HGI,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2027-2028,HGI,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2027-2028,HGI,Elektron täjirçiligi ,0,0
187,B,2027-2028,HGI,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2027-2028,HGI,Ykdysady kibernetika ,0,0
189,B,2027-2028,HGI,Işewürlik we telekeçilik,0,0
190,B,2027-2028,HGI,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2027-2028,HGI,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2027-2028,HGI,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2027-2028,HGI,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2027-2028,TDYDI,Amaly matematika we informatika,0,0
2,B,2027-2028,TDYDI,Maglumat ulgamlary we tehnologiýalary,0,0
3,B,2027-2028,TDYDI,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2027-2028,TDYDI,Pedagogika bilimi (matematika we informatika),0,0
5,B,2027-2028,TDYDI,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2027-2028,TDYDI,Durmuş işi,0,0
7,B,2027-2028,TDYDI,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2027-2028,TDYDI,Mekdebe çenli bilim we terbiýe,0,0
9,B,2027-2028,TDYDI,Pedagogika bilimi (iňlis dili),0,0
10,B,2027-2028,TDYDI,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2027-2028,TDYDI,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2027-2028,TDYDI,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2027-2028,TDYDI,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2027-2028,TDYDI,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2027-2028,TDYDI,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2027-2028,TDYDI,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2027-2028,TDYDI,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2027-2028,TDYDI,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2027-2028,TDYDI,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2027-2028,TDYDI,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2027-2028,TDYDI,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2027-2028,TDYDI,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2027-2028,TDYDI,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2027-2028,TDYDI,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2027-2028,TDYDI,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2027-2028,TDYDI,Rus dilini okatmagyň usulyýeti,0,0
27,B,2027-2028,TDYDI,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2027-2028,TDYDI,Nemes dili,0,0
29,B,2027-2028,TDYDI,Fransuz dili,0,0
30,B,2027-2028,TDYDI,Ispan dili,0,0
31,B,2027-2028,TDYDI,Italýan dili,0,0
32,B,2027-2028,TDYDI,Filosofiýa ,0,0
33,B,2027-2028,TDYDI,Sosiologiýa ,0,0
34,B,2027-2028,TDYDI,Žurnalistika ,0,0
35,B,2027-2028,TDYDI,Halkara jemagat hukugy ,0,0
36,B,2027-2028,TDYDI,Halkara hususy hukugy ,0,0
37,B,2027-2028,TDYDI,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2027-2028,TDYDI,Halkara ykdysadyýet,0,0
39,B,2027-2028,TDYDI,Halkara täjirçilik,0,0
40,B,2027-2028,TDYDI,Halkara maliýe,0,0
41,B,2027-2028,TDYDI,Ätiýaçlandyryş işi,0,0
42,B,2027-2028,TDYDI,Halkara menejment,0,0
43,B,2027-2028,TDYDI,Kompýuter tehnologiýasy,0,0
44,B,2027-2028,TDYDI,Kompýuter ulgamynyň programma üpjünçiligi,20,0
45,B,2027-2028,TDYDI,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2027-2028,TDYDI,Nebitgaz işi,0,0
47,B,2027-2028,TDYDI,Dag işi,0,0
48,B,2027-2028,TDYDI,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2027-2028,TDYDI,Tehnologiki maşynlar we enjamlar,0,0
50,B,2027-2028,TDYDI,Elektroenergetika we elektrotehnika,0,0
51,B,2027-2028,TDYDI,Himiýa tehnologiýasy,0,0
52,B,2027-2028,TDYDI,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2027-2028,TDYDI,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2027-2028,TDYDI,Logistika,0,0
55,B,2027-2028,TDYDI,Işgärleri dolandyrmak,0,0
56,B,2027-2028,TDYDI,Programma inženerçiligi,0,0
57,B,2027-2028,TDYDI,Maglumat howpsuzlygy,0,0
58,B,2027-2028,TDYDI,Kartografiýa we geoinformatika,0,0
59,B,2027-2028,TDYDI,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2027-2028,TDYDI,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2027-2028,TDYDI,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2027-2028,TDYDI,Senagat elektronikasy,0,0
63,B,2027-2028,TDYDI,Kärhananyň ykdysadyýeti we dolandyrylyşy,80,0
64,B,2027-2028,TDYDI,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),20,0
65,B,2027-2028,TDYDI,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2027-2028,TDYDI,"Buhgalterçilik hasaba alnyşy, analiz we audit",80,0
67,B,2027-2028,TDYDI,Ykdysadyýet,80,0
68,B,2027-2028,TDYDI,Statistika,20,0
69,B,2027-2028,TDYDI,Ykdysady howpsuzlyk,20,0
70,B,2027-2028,TDYDI,Ykdysadyýet we hukuk,80,0
71,B,2027-2028,TDYDI,Bank işi,80,0
72,B,2027-2028,TDYDI,Maliýe,80,0
73,B,2027-2028,TDYDI,Sanly ykdysadyýet,40,0
74,B,2027-2028,TDYDI,Işewürlik-informatika,20,0
75,B,2027-2028,TDYDI,Dünýä ykdysadyýeti,60,0
76,B,2027-2028,TDYDI,Menejment,40,0
77,B,2027-2028,TDYDI,Döwlet we ýerli dolandyryş,20,0
78,B,2027-2028,TDYDI,Zähmetiň ykdysadyýeti,40,0
79,B,2027-2028,TDYDI,Marketing,40,0
80,B,2027-2028,TDYDI,Täjirçilik (Söwda işi),0,0
81,B,2027-2028,TDYDI,Harytşynaslyk,0,0
82,B,2027-2028,TDYDI,Hili dolandyrmak,0,0
83,B,2027-2028,TDYDI,Maliýe gözegçiligi,0,0
84,B,2027-2028,TDYDI,Maliýe menejmenti,0,0
85,B,2027-2028,TDYDI,Maliýe we karz ,0,0
86,B,2027-2028,TDYDI,Bank işi we pul dolanyşygy ,0,0
87,B,2027-2028,TDYDI,Salgytlar we salgyt salmak,0,0
88,B,2027-2028,TDYDI,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2027-2028,TDYDI,Birža işi ,0,0
90,B,2027-2028,TDYDI,Awtomatlaşdyrma we amaly informatika,0,0
91,B,2027-2028,TDYDI,Ýyladyşhana hojalygy,0,0
92,B,2027-2028,TDYDI,Agroekologiýa,0,0
93,B,2027-2028,TDYDI,Zootehniýa,0,0
94,B,2027-2028,TDYDI,Atçylyk,0,0
95,B,2027-2028,TDYDI,Senagat balykçylygy,0,0
96,B,2027-2028,TDYDI,Kinologiýa,0,0
97,B,2027-2028,TDYDI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2027-2028,TDYDI,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2027-2028,TDYDI,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2027-2028,TDYDI,Sanly dolandyryş ,0,0
101,B,2027-2028,TDYDI,Agroinženerçilik,0,0
102,B,2027-2028,TDYDI,Ýer gurluşygy we kadastrlar ,0,0
103,B,2027-2028,TDYDI,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2027-2028,TDYDI,Gidrotehniki desgalar,0,0
105,B,2027-2028,TDYDI,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2027-2028,TDYDI,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2027-2028,TDYDI,Halkara gatnaşyklary,0,0
108,B,2027-2028,TDYDI,Halkara hukugy,0,0
109,B,2027-2028,TDYDI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2027-2028,TDYDI,Kitaphana işi,0,0
111,B,2027-2028,TDYDI,Kitaphana-maglumat işleri,0,0
112,B,2027-2028,TDYDI,Telewideniýe žurnalistikasy,0,0
113,B,2027-2028,TDYDI,Syýahatçylyk,0,0
114,B,2027-2028,TDYDI,Myhmanhana işi,0,0
115,B,2027-2028,TDYDI,Resminama we arhiw öwreniş,0,0
116,B,2027-2028,TDYDI,Arheologiýa,0,0
117,B,2027-2028,TDYDI,Medeniýeti öwreniş,0,0
118,B,2027-2028,TDYDI,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2027-2028,TDYDI,Art-menejment,0,0
120,B,2027-2028,TDYDI,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2027-2028,TDYDI,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2027-2028,TDYDI,Dramaturgiýa,0,0
123,B,2027-2028,TDYDI,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2027-2028,TDYDI,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2027-2028,TDYDI,Drama režissurasy,0,0
126,B,2027-2028,TDYDI,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2027-2028,TDYDI,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2027-2028,TDYDI,Ses režissurasy,0,0
129,B,2027-2028,TDYDI,Kino režissurasy,0,0
130,B,2027-2028,TDYDI,Yşyklandyryş tehnologiýalary,0,0
131,B,2027-2028,TDYDI,Telewideniýe režissurasy,0,0
132,B,2027-2028,TDYDI,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2027-2028,TDYDI,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2027-2028,TDYDI,Rejelemek işi,0,0
135,B,2027-2028,TDYDI,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2027-2028,TDYDI,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2027-2028,TDYDI,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2027-2028,TDYDI,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,0,0
139,B,2027-2028,TDYDI,Nanomateriallar,0,0
140,B,2027-2028,TDYDI,Himiki inžiniring,0,0
141,B,2027-2028,TDYDI,Biotehnologiýa,0,0
142,B,2027-2028,TDYDI,Ekologiýa we tebigatdan peýdalanmak,0,0
143,B,2027-2028,TDYDI,Genetika we bioinžiniring,0,0
144,B,2027-2028,TDYDI,Öýjük we molekulýar biologiýa,0,0
145,B,2027-2028,TDYDI,Mikrobiologiýa,0,0
146,B,2027-2028,TDYDI,Informatika we hasaplaýyş tehnikasy,0,0
147,B,2027-2028,TDYDI,Mobil we tor inžiniringi,0,0
148,B,2027-2028,TDYDI,Animasiýa we grafiki dizaýny,0,0
149,B,2027-2028,TDYDI,Sanly infrastruktura we kiberhowpsuzlyk,0,0
150,B,2027-2028,TDYDI,Emeli aň we ekspert ulgamlary,0,0
151,B,2027-2028,TDYDI,Elektronika we nanoelektronika,0,0
152,B,2027-2028,TDYDI,Mehatronika we robot tehnikasy,0,0
153,B,2027-2028,TDYDI,Biolukmançylyk elektronikasy,0,0
154,B,2027-2028,TDYDI,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2027-2028,TDYDI,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2027-2028,TDYDI,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2027-2028,TDYDI,Innowasion ykdysadyýet,0,0
158,B,2027-2028,TDYDI,Tehnologiýa işewürligi,0,0
159,B,2027-2028,TDYDI,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2027-2028,TDYDI,Kompýuter lingwistikasy,0,0
161,B,2027-2028,TDYDI,Innowasion menejment we halkara işewürligi,0,0
162,B,2027-2028,TDYDI,Howa hereketiniň dolandyrylyşy,0,0
163,B,2027-2028,TDYDI,Howa ulagynda gatnawlary guramak we dolandyrmak,0,0
164,B,2027-2028,TDYDI,Önümçiligiň we tehnologiýa prosesleriniň awtomatlaşdyrylyşy,0,0
165,B,2027-2028,TDYDI,Ulag pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
166,B,2027-2028,TDYDI,Ýerüsti ulag-tehnologiki serişdeler,0,0
167,B,2027-2028,TDYDI,Ykdysadyýet we dolandyryş,0,0
168,B,2027-2028,TDYDI,Seýisçilik,0,0
169,B,2027-2028,TDYDI,Atly sport we atly syýahatçylyk,0,0
170,B,2027-2028,TDYDI,Milli at üstündäki oýunlar,0,0
171,B,2027-2028,TDYDI,Sirk sungaty,0,0
172,B,2027-2028,TDYDI,Weterinar we sanitar ekspertizasy,0,0
173,B,2027-2028,TDYDI,Ýöriteleşdirilen bilim (defektologiýa),0,0
174,B,2027-2028,TDYDI,Halkara söwda,0,0
175,B,2027-2028,TDYDI,Uçuş apparatlarynyň we hereketlendirijileriň tehniki ulanylyşy,0,0
176,B,2027-2028,TDYDI,Howa gämileriniň awiasiýa we radioelektron enjamlarynyň tehniki ulanylyşy,0,0
177,B,2027-2028,TDYDI,Neşirýat işi ,0,0
178,B,2027-2028,TDYDI,Maliýe bazarlary we banklar ,0,0
179,B,2027-2028,TDYDI,Sanly ykdysadyýetde maliýe ,0,0
180,B,2027-2028,TDYDI,Maliýe hukugy ,0,0
181,B,2027-2028,TDYDI,Dünýä maliýe bazary ,0,0
182,B,2027-2028,TDYDI,Gymmatly kagyzlaryň bazary,0,0
183,B,2027-2028,TDYDI,Baha kesmek işi ,0,0
184,B,2027-2028,TDYDI,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2027-2028,TDYDI,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2027-2028,TDYDI,Elektron täjirçiligi ,0,0
187,B,2027-2028,TDYDI,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,40,0
188,B,2027-2028,TDYDI,Ykdysady kibernetika ,0,0
189,B,2027-2028,TDYDI,Işewürlik we telekeçilik,0,0
190,B,2027-2028,TDYDI,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2027-2028,TDYDI,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2027-2028,TDYDI,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2027-2028,TDYDI,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2027-2028,TTII,Amaly matematika we informatika,0,0
2,B,2027-2028,TTII,Maglumat ulgamlary we tehnologiýalary,0,0
3,B,2027-2028,TTII,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2027-2028,TTII,Pedagogika bilimi (matematika we informatika),0,0
5,B,2027-2028,TTII,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2027-2028,TTII,Durmuş işi,0,0
7,B,2027-2028,TTII,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2027-2028,TTII,Mekdebe çenli bilim we terbiýe,0,0
9,B,2027-2028,TTII,Pedagogika bilimi (iňlis dili),0,0
10,B,2027-2028,TTII,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2027-2028,TTII,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2027-2028,TTII,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2027-2028,TTII,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2027-2028,TTII,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2027-2028,TTII,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2027-2028,TTII,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2027-2028,TTII,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2027-2028,TTII,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2027-2028,TTII,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2027-2028,TTII,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2027-2028,TTII,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2027-2028,TTII,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2027-2028,TTII,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2027-2028,TTII,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2027-2028,TTII,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2027-2028,TTII,Rus dilini okatmagyň usulyýeti,0,0
27,B,2027-2028,TTII,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2027-2028,TTII,Nemes dili,0,0
29,B,2027-2028,TTII,Fransuz dili,0,0
30,B,2027-2028,TTII,Ispan dili,0,0
31,B,2027-2028,TTII,Italýan dili,0,0
32,B,2027-2028,TTII,Filosofiýa ,0,0
33,B,2027-2028,TTII,Sosiologiýa ,0,0
34,B,2027-2028,TTII,Žurnalistika ,0,0
35,B,2027-2028,TTII,Halkara jemagat hukugy ,0,0
36,B,2027-2028,TTII,Halkara hususy hukugy ,0,0
37,B,2027-2028,TTII,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2027-2028,TTII,Halkara ykdysadyýet,0,0
39,B,2027-2028,TTII,Halkara täjirçilik,0,0
40,B,2027-2028,TTII,Halkara maliýe,0,0
41,B,2027-2028,TTII,Ätiýaçlandyryş işi,0,0
42,B,2027-2028,TTII,Halkara menejment,0,0
43,B,2027-2028,TTII,Kompýuter tehnologiýasy,0,0
44,B,2027-2028,TTII,Kompýuter ulgamynyň programma üpjünçiligi,0,0
45,B,2027-2028,TTII,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2027-2028,TTII,Nebitgaz işi,0,0
47,B,2027-2028,TTII,Dag işi,0,0
48,B,2027-2028,TTII,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2027-2028,TTII,Tehnologiki maşynlar we enjamlar,0,0
50,B,2027-2028,TTII,Elektroenergetika we elektrotehnika,0,0
51,B,2027-2028,TTII,Himiýa tehnologiýasy,0,0
52,B,2027-2028,TTII,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2027-2028,TTII,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2027-2028,TTII,Logistika,0,0
55,B,2027-2028,TTII,Işgärleri dolandyrmak,0,0
56,B,2027-2028,TTII,Programma inženerçiligi,0,0
57,B,2027-2028,TTII,Maglumat howpsuzlygy,0,0
58,B,2027-2028,TTII,Kartografiýa we geoinformatika,0,0
59,B,2027-2028,TTII,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2027-2028,TTII,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2027-2028,TTII,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2027-2028,TTII,Senagat elektronikasy,0,0
63,B,2027-2028,TTII,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2027-2028,TTII,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2027-2028,TTII,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2027-2028,TTII,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2027-2028,TTII,Ykdysadyýet,0,0
68,B,2027-2028,TTII,Statistika,0,0
69,B,2027-2028,TTII,Ykdysady howpsuzlyk,0,0
70,B,2027-2028,TTII,Ykdysadyýet we hukuk,0,0
71,B,2027-2028,TTII,Bank işi,0,0
72,B,2027-2028,TTII,Maliýe,0,0
73,B,2027-2028,TTII,Sanly ykdysadyýet,0,0
74,B,2027-2028,TTII,Işewürlik-informatika,0,0
75,B,2027-2028,TTII,Dünýä ykdysadyýeti,0,0
76,B,2027-2028,TTII,Menejment,0,0
77,B,2027-2028,TTII,Döwlet we ýerli dolandyryş,0,0
78,B,2027-2028,TTII,Zähmetiň ykdysadyýeti,0,0
79,B,2027-2028,TTII,Marketing,0,0
80,B,2027-2028,TTII,Täjirçilik (Söwda işi),0,0
81,B,2027-2028,TTII,Harytşynaslyk,0,0
82,B,2027-2028,TTII,Hili dolandyrmak,0,0
83,B,2027-2028,TTII,Maliýe gözegçiligi,0,0
84,B,2027-2028,TTII,Maliýe menejmenti,0,0
85,B,2027-2028,TTII,Maliýe we karz ,0,0
86,B,2027-2028,TTII,Bank işi we pul dolanyşygy ,0,0
87,B,2027-2028,TTII,Salgytlar we salgyt salmak,0,0
88,B,2027-2028,TTII,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2027-2028,TTII,Birža işi ,0,0
90,B,2027-2028,TTII,Awtomatlaşdyrma we amaly informatika,130,0
91,B,2027-2028,TTII,Ýyladyşhana hojalygy,0,0
92,B,2027-2028,TTII,Agroekologiýa,0,0
93,B,2027-2028,TTII,Zootehniýa,0,0
94,B,2027-2028,TTII,Atçylyk,0,0
95,B,2027-2028,TTII,Senagat balykçylygy,0,0
96,B,2027-2028,TTII,Kinologiýa,0,0
97,B,2027-2028,TTII,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2027-2028,TTII,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2027-2028,TTII,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2027-2028,TTII,Sanly dolandyryş ,0,0
101,B,2027-2028,TTII,Agroinženerçilik,0,0
102,B,2027-2028,TTII,Ýer gurluşygy we kadastrlar ,0,0
103,B,2027-2028,TTII,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2027-2028,TTII,Gidrotehniki desgalar,0,0
105,B,2027-2028,TTII,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2027-2028,TTII,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2027-2028,TTII,Halkara gatnaşyklary,0,0
108,B,2027-2028,TTII,Halkara hukugy,0,0
109,B,2027-2028,TTII,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2027-2028,TTII,Kitaphana işi,0,0
111,B,2027-2028,TTII,Kitaphana-maglumat işleri,0,0
112,B,2027-2028,TTII,Telewideniýe žurnalistikasy,0,0
113,B,2027-2028,TTII,Syýahatçylyk,0,0
114,B,2027-2028,TTII,Myhmanhana işi,0,0
115,B,2027-2028,TTII,Resminama we arhiw öwreniş,0,0
116,B,2027-2028,TTII,Arheologiýa,0,0
117,B,2027-2028,TTII,Medeniýeti öwreniş,0,0
118,B,2027-2028,TTII,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2027-2028,TTII,Art-menejment,0,0
120,B,2027-2028,TTII,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2027-2028,TTII,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2027-2028,TTII,Dramaturgiýa,0,0
123,B,2027-2028,TTII,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2027-2028,TTII,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2027-2028,TTII,Drama režissurasy,0,0
126,B,2027-2028,TTII,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2027-2028,TTII,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2027-2028,TTII,Ses režissurasy,0,0
129,B,2027-2028,TTII,Kino režissurasy,0,0
130,B,2027-2028,TTII,Yşyklandyryş tehnologiýalary,0,0
131,B,2027-2028,TTII,Telewideniýe režissurasy,0,0
132,B,2027-2028,TTII,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2027-2028,TTII,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2027-2028,TTII,Rejelemek işi,0,0
135,B,2027-2028,TTII,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2027-2028,TTII,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
