Ýyl,Uniwersitet,Ugur,Welaýat,Hünär,Talyp görnüşi,Kwota
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AHAL,Hünärmen,Scholarship,89.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AHAL,Hünärmen,Non Scholarship,6.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,BALKAN,Hünärmen,Scholarship,80.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,BALKAN,Hünärmen,Non Scholarship,5.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,DAŞOGUZ,Hünärmen,Scholarship,86.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,DAŞOGUZ,Hünärmen,Non Scholarship,6.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,LEBAP,Hünärmen,Scholarship,87.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,LEBAP,Hünärmen,Non Scholarship,6.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,MARY,Hünärmen,Scholarship,91.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,MARY,Hünärmen,Non Scholarship,6.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AŞGABAT,Hünärmen,Scholarship,104.0
2017,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AŞGABAT,Hünärmen,Non Scholarship,7.0
2017,TDBSI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,6.0
2017,TDBSI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,6.0
2017,TDBSI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,6.0
2017,TDBSI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,6.0
2017,TDBSI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,6.0
2017,TDBSI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,15.0
2017,TDBSI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Scholarship,34.0
2017,TDBSI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Non Scholarship,16.0
2017,TDBSI,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Non Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Scholarship,31.0
2017,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Non Scholarship,13.0
2017,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Non Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Scholarship,35.0
2017,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,14.0
2017,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,58.0
2017,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Non Scholarship,14.0
2017,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Non Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,41.0
2017,TDBSI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Non Scholarship,14.0
2017,TDBSI,7. Ynsanperwer ylymlar,MARY,Bakalawr,Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,MARY,Bakalawr,Non Scholarship,0.0
2017,TDBSI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Scholarship,71.0
2017,TDBSI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Non Scholarship,24.0
2017,TDMI,1. Matematika we tebigy ylymlar,AHAL,Hünärmen,Scholarship,0.0
2017,TDMI,1. Matematika we tebigy ylymlar,BALKAN,Hünärmen,Scholarship,0.0
2017,TDMI,1. Matematika we tebigy ylymlar,AŞGABAT,Hünärmen,Scholarship,0.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,3.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,4.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,3.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,4.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,3.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,4.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,3.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,6.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,3.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,6.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,8.0
2017,TDMI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,16.0
2017,TDMI,6. Bilim we pedagogika (mugallymçylyk) ylymlary,AHAL,Hünärmen,Scholarship,0.0
2017,TDMI,6. Bilim we pedagogika (mugallymçylyk) ylymlary,BALKAN,Hünärmen,Scholarship,0.0
2017,TDMI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Scholarship,2.0
2017,TDMI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Scholarship,1.0
2017,TDMI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Scholarship,1.0
2017,TDMI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,2.0
2017,TDMI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,2.0
2017,TDMI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Scholarship,4.0
2017,TDMI,8. Sungat we medeniýet,AHAL,Hünärmen,Scholarship,25.0
2017,TDMI,8. Sungat we medeniýet,BALKAN,Hünärmen,Scholarship,16.0
2017,TDMI,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Scholarship,16.0
2017,TDMI,8. Sungat we medeniýet,LEBAP,Hünärmen,Scholarship,25.0
2017,TDMI,8. Sungat we medeniýet,MARY,Hünärmen,Scholarship,25.0
2017,TDMI,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Scholarship,58.0
2017,TMK,8. Sungat we medeniýet,AHAL,Hünärmen,Scholarship,20.0
2017,TMK,8. Sungat we medeniýet,BALKAN,Hünärmen,Scholarship,15.0
2017,TMK,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Scholarship,20.0
2017,TMK,8. Sungat we medeniýet,LEBAP,Hünärmen,Scholarship,26.0
2017,TMK,8. Sungat we medeniýet,MARY,Hünärmen,Scholarship,23.0
2017,TMK,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Scholarship,36.0
2017,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,3.0
2017,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,1.0
2017,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,2.0
2017,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,3.0
2017,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,3.0
2017,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,5.0
2017,TDÇA,8. Sungat we medeniýet,AHAL,Hünärmen,Scholarship,14.0
2017,TDÇA,8. Sungat we medeniýet,AHAL,Hünärmen,Non Scholarship,2.0
2017,TDÇA,8. Sungat we medeniýet,BALKAN,Hünärmen,Scholarship,10.0
2017,TDÇA,8. Sungat we medeniýet,BALKAN,Hünärmen,Non Scholarship,1.0
2017,TDÇA,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Scholarship,10.0
2017,TDÇA,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Non Scholarship,1.0
2017,TDÇA,8. Sungat we medeniýet,LEBAP,Hünärmen,Scholarship,13.0
2017,TDÇA,8. Sungat we medeniýet,LEBAP,Hünärmen,Non Scholarship,2.0
2017,TDÇA,8. Sungat we medeniýet,MARY,Hünärmen,Scholarship,13.0
2017,TDÇA,8. Sungat we medeniýet,MARY,Hünärmen,Non Scholarship,2.0
2017,TDÇA,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Scholarship,23.0
2017,TDÇA,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Non Scholarship,2.0
2017,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,18.0
2017,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,51.0
2017,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,34.0
2017,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,41.0
2017,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,51.0
2017,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,125.0
2017,TITUKI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,4.0
2017,TITUKI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,13.0
2017,TITUKI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,8.0
2017,TITUKI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,10.0
2017,TITUKI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,13.0
2017,TITUKI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,32.0
2017,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,7.0
2017,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,4.0
2017,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,4.0
2017,TOHI,4. Oba hojalygy we oba hojalyk ylymlary,DAŞOGUZ,Hünärmen,Scholarship,87.0
2017,TOHI,4. Oba hojalygy we oba hojalyk ylymlary,LEBAP,Hünärmen,Scholarship,40.0
2017,TOHI,4. Oba hojalygy we oba hojalyk ylymlary,MARY,Hünärmen,Scholarship,33.0
2017,TOHI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,22.0
2017,TOHI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,10.0
2017,TOHI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,8.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,19.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Non Scholarship,8.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,25.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,10.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,20.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,10.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,40.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,33.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,57.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,42.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,29.0
2017,TDEI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,17.0
2017,TDEI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,2.0
2017,TDEI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,3.0
2017,TDEI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,2.0
2017,TDEI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,5.0
2017,TDEI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,9.0
2017,TDEI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,4.0
2017,SSTDMI,1. Matematika we tebigy ylymlar,DAŞOGUZ,Hünärmen,Scholarship,38.0
2017,SSTDMI,1. Matematika we tebigy ylymlar,LEBAP,Hünärmen,Scholarship,75.0
2017,SSTDMI,1. Matematika we tebigy ylymlar,MARY,Hünärmen,Scholarship,37.0
2017,SSTDMI,6. Bilim we pedagogika (mugallymçylyk) ylymlary,DAŞOGUZ,Hünärmen,Scholarship,12.0
2017,SSTDMI,6. Bilim we pedagogika (mugallymçylyk) ylymlary,LEBAP,Hünärmen,Scholarship,51.0
2017,SSTDMI,6. Bilim we pedagogika (mugallymçylyk) ylymlary,MARY,Hünärmen,Scholarship,12.0
2017,SSTDMI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Scholarship,41.0
2017,SSTDMI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,10.0
2017,SSTDMI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,115.0
2017,SSTDMI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Non Scholarship,30.0
2017,SSTDMI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,41.0
2017,SSTDMI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Non Scholarship,10.0
2016,TDU,1. Matematika we tebigy ylymlar,AHAL,Hünärmen,Scholarship,103.0
2016,TDU,1. Matematika we tebigy ylymlar,BALKAN,Hünärmen,Scholarship,71.0
2016,TDU,1. Matematika we tebigy ylymlar,DAŞOGUZ,Hünärmen,Scholarship,56.0
2016,TDU,1. Matematika we tebigy ylymlar,LEBAP,Hünärmen,Scholarship,15.0
2016,TDU,1. Matematika we tebigy ylymlar,MARY,Hünärmen,Scholarship,74.0
2016,TDU,1. Matematika we tebigy ylymlar,AŞGABAT,Hünärmen,Scholarship,151.0
2016,TDU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,7.0
2016,TDU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,6.0
2016,TDU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,5.0
2016,TDU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,5.0
2016,TDU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,6.0
2016,TDU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,11.0
2016,TDU,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,17.0
2016,TDU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,10.0
2016,TDU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,12.0
2016,TDU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,13.0
2016,TDU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,14.0
2016,TDU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,32.0
2016,TDU,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Scholarship,75.0
2016,TDU,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Scholarship,50.0
2016,TDU,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Scholarship,51.0
2016,TDU,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,20.0
2016,TDU,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,52.0
2016,TDU,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Scholarship,119.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,51.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,5.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,82.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,8.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,21.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,89.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,8.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,74.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,8.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,84.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2016,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,9.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,1.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,4.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,2.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,6.0
2016,HNGU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,3.0
2016,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,9.0
2016,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,6.0
2016,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,10.0
2016,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,13.0
2016,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,9.0
2016,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,16.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,36.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,26.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,25.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,32.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,32.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Scholarship,0.0
2016,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,65.0
2016,HYYÖU,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Non Scholarship,3.0
2016,HYYÖU,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Non Scholarship,3.0
2016,HYYÖU,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,3.0
2016,HYYÖU,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Non Scholarship,3.0
2016,HYYÖU,7. Ynsanperwer ylymlar,MARY,Bakalawr,Non Scholarship,3.0
2016,HYYÖU,7. Ynsanperwer ylymlar,AŞGABAT,Bakalawr,Non Scholarship,6.0
2016,TITU,1. Matematika we tebigy ylymlar,AHAL,Bakalawr,Non Scholarship,5.0
2016,TITU,1. Matematika we tebigy ylymlar,BALKAN,Bakalawr,Non Scholarship,5.0
2016,TITU,1. Matematika we tebigy ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,5.0
2016,TITU,1. Matematika we tebigy ylymlar,LEBAP,Bakalawr,Non Scholarship,5.0
2016,TITU,1. Matematika we tebigy ylymlar,MARY,Bakalawr,Non Scholarship,5.0
2016,TITU,1. Matematika we tebigy ylymlar,AŞGABAT,Bakalawr,Non Scholarship,10.0
2016,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,60.0
2016,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,60.0
2016,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,55.0
2016,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,65.0
2016,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,65.0
2016,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,110.0
2016,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,13.0
2016,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,4.0
2016,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,9.0
2016,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,12.0
2016,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,9.0
