Row Index,KOD,Year,Uviversity,Hünärler,Tölegli talyp sany,BŽ talyp sany
27,M,2024-2025,TDU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TDU,Atçylyk,0,0
29,M,2024-2025,TDU,Salgyt menejmenti ,0,0
30,M,2024-2025,TDU,Milli ykdysadyýet ,0,0
1,M,2024-2025,HNGU,Bilimi dolandyrmak,0,0
2,M,2024-2025,HNGU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,HNGU,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,HNGU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,HNGU,Işewürlik-dolandyryş,0,0
6,M,2024-2025,HNGU,Nebitgaz işi,11,0
7,M,2024-2025,HNGU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,12,0
8,M,2024-2025,HNGU,Ykdysadyýet ,0,0
9,M,2024-2025,HNGU,Maliýe menejmenti ,0,0
10,M,2024-2025,HNGU,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,HNGU,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,HNGU,Telekeçilik we maliýe,0,0
13,M,2024-2025,HNGU,Sanly diplomatiýa,0,0
14,M,2024-2025,HNGU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,HNGU,Gündogary öwreniş,0,0
16,M,2024-2025,HNGU,Halkara hususy hukugy,0,0
17,M,2024-2025,HNGU,Halkara jemagat hukugy,0,0
18,M,2024-2025,HNGU,Halkara ykdysadyýet,0,0
19,M,2024-2025,HNGU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,HNGU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,HNGU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,HNGU,Zootehniýa,0,0
23,M,2024-2025,HNGU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,HNGU,Medeniýeti öwreniş,0,0
25,M,2024-2025,HNGU,Bank menejmenti ,0,0
26,M,2024-2025,HNGU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,HNGU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,HNGU,Atçylyk,0,0
29,M,2024-2025,HNGU,Salgyt menejmenti ,0,0
30,M,2024-2025,HNGU,Milli ykdysadyýet ,0,0
1,M,2024-2025,HYYÖU,Bilimi dolandyrmak,23,0
2,M,2024-2025,HYYÖU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,HYYÖU,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,HYYÖU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,HYYÖU,Işewürlik-dolandyryş,23,0
6,M,2024-2025,HYYÖU,Nebitgaz işi,0,0
7,M,2024-2025,HYYÖU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,HYYÖU,Ykdysadyýet ,0,0
9,M,2024-2025,HYYÖU,Maliýe menejmenti ,0,0
10,M,2024-2025,HYYÖU,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,HYYÖU,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,HYYÖU,Telekeçilik we maliýe,0,0
13,M,2024-2025,HYYÖU,Sanly diplomatiýa,0,0
14,M,2024-2025,HYYÖU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,HYYÖU,Gündogary öwreniş,0,0
16,M,2024-2025,HYYÖU,Halkara hususy hukugy,0,0
17,M,2024-2025,HYYÖU,Halkara jemagat hukugy,0,0
18,M,2024-2025,HYYÖU,Halkara ykdysadyýet,0,0
19,M,2024-2025,HYYÖU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,HYYÖU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,HYYÖU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,HYYÖU,Zootehniýa,0,0
23,M,2024-2025,HYYÖU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,HYYÖU,Medeniýeti öwreniş,0,0
25,M,2024-2025,HYYÖU,Bank menejmenti ,0,0
26,M,2024-2025,HYYÖU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,HYYÖU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,HYYÖU,Atçylyk,0,0
29,M,2024-2025,HYYÖU,Salgyt menejmenti ,0,0
30,M,2024-2025,HYYÖU,Milli ykdysadyýet ,0,0
1,M,2024-2025,TITU,Bilimi dolandyrmak,0,0
2,M,2024-2025,TITU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TITU,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TITU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TITU,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TITU,Nebitgaz işi,0,0
7,M,2024-2025,TITU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TITU,Ykdysadyýet ,0,0
9,M,2024-2025,TITU,Maliýe menejmenti ,0,0
10,M,2024-2025,TITU,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TITU,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TITU,Telekeçilik we maliýe,0,0
13,M,2024-2025,TITU,Sanly diplomatiýa,0,0
14,M,2024-2025,TITU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TITU,Gündogary öwreniş,0,0
16,M,2024-2025,TITU,Halkara hususy hukugy,0,0
17,M,2024-2025,TITU,Halkara jemagat hukugy,0,0
18,M,2024-2025,TITU,Halkara ykdysadyýet,0,0
19,M,2024-2025,TITU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TITU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),100,0
21,M,2024-2025,TITU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TITU,Zootehniýa,0,0
23,M,2024-2025,TITU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TITU,Medeniýeti öwreniş,0,0
25,M,2024-2025,TITU,Bank menejmenti ,0,0
26,M,2024-2025,TITU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TITU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TITU,Atçylyk,0,0
29,M,2024-2025,TITU,Salgyt menejmenti ,0,0
30,M,2024-2025,TITU,Milli ykdysadyýet ,0,0
1,M,2024-2025,TOHU,Bilimi dolandyrmak,0,0
2,M,2024-2025,TOHU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TOHU,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TOHU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TOHU,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TOHU,Nebitgaz işi,0,0
7,M,2024-2025,TOHU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TOHU,Ykdysadyýet ,0,0
9,M,2024-2025,TOHU,Maliýe menejmenti ,0,0
10,M,2024-2025,TOHU,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TOHU,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TOHU,Telekeçilik we maliýe,0,0
13,M,2024-2025,TOHU,Sanly diplomatiýa,0,0
14,M,2024-2025,TOHU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TOHU,Gündogary öwreniş,0,0
16,M,2024-2025,TOHU,Halkara hususy hukugy,0,0
17,M,2024-2025,TOHU,Halkara jemagat hukugy,0,0
18,M,2024-2025,TOHU,Halkara ykdysadyýet,0,0
19,M,2024-2025,TOHU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TOHU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TOHU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,8,0
22,M,2024-2025,TOHU,Zootehniýa,9,0
23,M,2024-2025,TOHU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TOHU,Medeniýeti öwreniş,0,0
25,M,2024-2025,TOHU,Bank menejmenti ,0,0
26,M,2024-2025,TOHU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TOHU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TOHU,Atçylyk,0,0
29,M,2024-2025,TOHU,Salgyt menejmenti ,0,0
30,M,2024-2025,TOHU,Milli ykdysadyýet ,0,0
1,M,2024-2025,TMDDI,Bilimi dolandyrmak,0,0
2,M,2024-2025,TMDDI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TMDDI,Psihologiýa-pedagogika bilimi,60,0
4,M,2024-2025,TMDDI,Daşary ýurt dillerini okatmagyň usulyýeti,20,0
5,M,2024-2025,TMDDI,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TMDDI,Nebitgaz işi,0,0
7,M,2024-2025,TMDDI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TMDDI,Ykdysadyýet ,0,0
9,M,2024-2025,TMDDI,Maliýe menejmenti ,0,0
10,M,2024-2025,TMDDI,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TMDDI,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TMDDI,Telekeçilik we maliýe,0,0
13,M,2024-2025,TMDDI,Sanly diplomatiýa,0,0
14,M,2024-2025,TMDDI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TMDDI,Gündogary öwreniş,0,0
16,M,2024-2025,TMDDI,Halkara hususy hukugy,0,0
17,M,2024-2025,TMDDI,Halkara jemagat hukugy,0,0
18,M,2024-2025,TMDDI,Halkara ykdysadyýet,0,0
19,M,2024-2025,TMDDI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TMDDI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TMDDI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TMDDI,Zootehniýa,0,0
23,M,2024-2025,TMDDI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TMDDI,Medeniýeti öwreniş,0,0
25,M,2024-2025,TMDDI,Bank menejmenti ,0,0
26,M,2024-2025,TMDDI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TMDDI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TMDDI,Atçylyk,0,0
29,M,2024-2025,TMDDI,Salgyt menejmenti ,0,0
30,M,2024-2025,TMDDI,Milli ykdysadyýet ,0,0
1,M,2024-2025,TDMal,Bilimi dolandyrmak,0,0
2,M,2024-2025,TDMal,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TDMal,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TDMal,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TDMal,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TDMal,Nebitgaz işi,0,0
7,M,2024-2025,TDMal,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TDMal,Ykdysadyýet ,0,0
9,M,2024-2025,TDMal,Maliýe menejmenti ,0,0
10,M,2024-2025,TDMal,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TDMal,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TDMal,Telekeçilik we maliýe,16,0
13,M,2024-2025,TDMal,Sanly diplomatiýa,0,0
14,M,2024-2025,TDMal,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TDMal,Gündogary öwreniş,0,0
16,M,2024-2025,TDMal,Halkara hususy hukugy,0,0
17,M,2024-2025,TDMal,Halkara jemagat hukugy,0,0
18,M,2024-2025,TDMal,Halkara ykdysadyýet,0,0
19,M,2024-2025,TDMal,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TDMal,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TDMal,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TDMal,Zootehniýa,0,0
23,M,2024-2025,TDMal,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TDMal,Medeniýeti öwreniş,0,0
25,M,2024-2025,TDMal,Bank menejmenti ,0,0
26,M,2024-2025,TDMal,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TDMal,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TDMal,Atçylyk,0,0
29,M,2024-2025,TDMal,Salgyt menejmenti ,0,0
30,M,2024-2025,TDMal,Milli ykdysadyýet ,0,0
1,M,2024-2025,TDBGI,Bilimi dolandyrmak,0,0
2,M,2024-2025,TDBGI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TDBGI,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TDBGI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TDBGI,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TDBGI,Nebitgaz işi,0,0
7,M,2024-2025,TDBGI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TDBGI,Ykdysadyýet ,0,0
9,M,2024-2025,TDBGI,Maliýe menejmenti ,0,0
10,M,2024-2025,TDBGI,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TDBGI,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TDBGI,Telekeçilik we maliýe,0,0
13,M,2024-2025,TDBGI,Sanly diplomatiýa,0,0
14,M,2024-2025,TDBGI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TDBGI,Gündogary öwreniş,0,0
16,M,2024-2025,TDBGI,Halkara hususy hukugy,0,0
17,M,2024-2025,TDBGI,Halkara jemagat hukugy,0,0
18,M,2024-2025,TDBGI,Halkara ykdysadyýet,0,0
19,M,2024-2025,TDBGI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TDBGI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TDBGI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TDBGI,Zootehniýa,0,0
23,M,2024-2025,TDBGI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TDBGI,Medeniýeti öwreniş,0,0
25,M,2024-2025,TDBGI,Bank menejmenti ,0,0
26,M,2024-2025,TDBGI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TDBGI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TDBGI,Atçylyk,0,0
29,M,2024-2025,TDBGI,Salgyt menejmenti ,0,0
30,M,2024-2025,TDBGI,Milli ykdysadyýet ,0,0
1,M,2024-2025,HGI,Bilimi dolandyrmak,0,0
2,M,2024-2025,HGI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,HGI,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,HGI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,HGI,Işewürlik-dolandyryş,0,0
6,M,2024-2025,HGI,Nebitgaz işi,0,0
7,M,2024-2025,HGI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,HGI,Ykdysadyýet ,0,0
9,M,2024-2025,HGI,Maliýe menejmenti ,0,0
10,M,2024-2025,HGI,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,HGI,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,HGI,Telekeçilik we maliýe,0,0
13,M,2024-2025,HGI,Sanly diplomatiýa,12,0
14,M,2024-2025,HGI,Seljeriş we strategiki meýilleşdiriş,6,0
15,M,2024-2025,HGI,Gündogary öwreniş,6,0
16,M,2024-2025,HGI,Halkara hususy hukugy,13,0
17,M,2024-2025,HGI,Halkara jemagat hukugy,13,0
18,M,2024-2025,HGI,Halkara ykdysadyýet,12,0
19,M,2024-2025,HGI,Syýasy kommunikasiýa we internet žurnalistikasy,5,0
20,M,2024-2025,HGI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,HGI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,HGI,Zootehniýa,0,0
23,M,2024-2025,HGI,Halkara arbitraž we işewürlik hukugy,11,0
24,M,2024-2025,HGI,Medeniýeti öwreniş,0,0
25,M,2024-2025,HGI,Bank menejmenti ,0,0
26,M,2024-2025,HGI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,HGI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,HGI,Atçylyk,0,0
29,M,2024-2025,HGI,Salgyt menejmenti ,0,0
30,M,2024-2025,HGI,Milli ykdysadyýet ,0,0
1,M,2024-2025,TDYDI,Bilimi dolandyrmak,0,0
2,M,2024-2025,TDYDI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TDYDI,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TDYDI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TDYDI,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TDYDI,Nebitgaz işi,0,0
7,M,2024-2025,TDYDI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TDYDI,Ykdysadyýet ,25,0
9,M,2024-2025,TDYDI,Maliýe menejmenti ,25,0
10,M,2024-2025,TDYDI,Işewürlik-dolandyryş ,25,0
11,M,2024-2025,TDYDI,Dünýä ykdysadyýeti ,25,0
12,M,2024-2025,TDYDI,Telekeçilik we maliýe,0,0
13,M,2024-2025,TDYDI,Sanly diplomatiýa,0,0
14,M,2024-2025,TDYDI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TDYDI,Gündogary öwreniş,0,0
16,M,2024-2025,TDYDI,Halkara hususy hukugy,0,0
17,M,2024-2025,TDYDI,Halkara jemagat hukugy,0,0
18,M,2024-2025,TDYDI,Halkara ykdysadyýet,0,0
19,M,2024-2025,TDYDI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TDYDI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TDYDI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TDYDI,Zootehniýa,0,0
23,M,2024-2025,TDYDI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TDYDI,Medeniýeti öwreniş,0,0
25,M,2024-2025,TDYDI,Bank menejmenti ,0,0
26,M,2024-2025,TDYDI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TDYDI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TDYDI,Atçylyk,0,0
29,M,2024-2025,TDYDI,Salgyt menejmenti ,0,0
30,M,2024-2025,TDYDI,Milli ykdysadyýet ,0,0
1,M,2024-2025,TTII,Bilimi dolandyrmak,0,0
2,M,2024-2025,TTII,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TTII,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TTII,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TTII,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TTII,Nebitgaz işi,0,0
7,M,2024-2025,TTII,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TTII,Ykdysadyýet ,0,0
9,M,2024-2025,TTII,Maliýe menejmenti ,0,0
10,M,2024-2025,TTII,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TTII,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TTII,Telekeçilik we maliýe,0,0
13,M,2024-2025,TTII,Sanly diplomatiýa,0,0
14,M,2024-2025,TTII,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TTII,Gündogary öwreniş,0,0
16,M,2024-2025,TTII,Halkara hususy hukugy,0,0
17,M,2024-2025,TTII,Halkara jemagat hukugy,0,0
18,M,2024-2025,TTII,Halkara ykdysadyýet,0,0
19,M,2024-2025,TTII,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TTII,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TTII,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TTII,Zootehniýa,0,0
23,M,2024-2025,TTII,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TTII,Medeniýeti öwreniş,0,0
25,M,2024-2025,TTII,Bank menejmenti ,0,0
26,M,2024-2025,TTII,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TTII,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TTII,Atçylyk,0,0
29,M,2024-2025,TTII,Salgyt menejmenti ,0,0
30,M,2024-2025,TTII,Milli ykdysadyýet ,0,0
1,M,2024-2025,TDLU,Bilimi dolandyrmak,0,0
2,M,2024-2025,TDLU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TDLU,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TDLU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TDLU,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TDLU,Nebitgaz işi,0,0
7,M,2024-2025,TDLU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TDLU,Ykdysadyýet ,0,0
9,M,2024-2025,TDLU,Maliýe menejmenti ,0,0
10,M,2024-2025,TDLU,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TDLU,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TDLU,Telekeçilik we maliýe,0,0
13,M,2024-2025,TDLU,Sanly diplomatiýa,0,0
14,M,2024-2025,TDLU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TDLU,Gündogary öwreniş,0,0
16,M,2024-2025,TDLU,Halkara hususy hukugy,0,0
17,M,2024-2025,TDLU,Halkara jemagat hukugy,0,0
18,M,2024-2025,TDLU,Halkara ykdysadyýet,0,0
19,M,2024-2025,TDLU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TDLU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TDLU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TDLU,Zootehniýa,0,0
23,M,2024-2025,TDLU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TDLU,Medeniýeti öwreniş,0,0
25,M,2024-2025,TDLU,Bank menejmenti ,0,0
26,M,2024-2025,TDLU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TDLU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TDLU,Atçylyk,0,0
29,M,2024-2025,TDLU,Salgyt menejmenti ,0,0
30,M,2024-2025,TDLU,Milli ykdysadyýet ,0,0
1,M,2024-2025,TDBSI,Bilimi dolandyrmak,0,0
2,M,2024-2025,TDBSI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TDBSI,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TDBSI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TDBSI,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TDBSI,Nebitgaz işi,0,0
7,M,2024-2025,TDBSI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TDBSI,Ykdysadyýet ,0,0
9,M,2024-2025,TDBSI,Maliýe menejmenti ,0,0
10,M,2024-2025,TDBSI,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TDBSI,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TDBSI,Telekeçilik we maliýe,0,0
13,M,2024-2025,TDBSI,Sanly diplomatiýa,0,0
14,M,2024-2025,TDBSI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2024-2025,TDBSI,Gündogary öwreniş,0,0
16,M,2024-2025,TDBSI,Halkara hususy hukugy,0,0
17,M,2024-2025,TDBSI,Halkara jemagat hukugy,0,0
18,M,2024-2025,TDBSI,Halkara ykdysadyýet,0,0
19,M,2024-2025,TDBSI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2024-2025,TDBSI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2024-2025,TDBSI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2024-2025,TDBSI,Zootehniýa,0,0
23,M,2024-2025,TDBSI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2024-2025,TDBSI,Medeniýeti öwreniş,0,0
25,M,2024-2025,TDBSI,Bank menejmenti ,0,0
26,M,2024-2025,TDBSI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2024-2025,TDBSI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2024-2025,TDBSI,Atçylyk,0,0
29,M,2024-2025,TDBSI,Salgyt menejmenti ,0,0
30,M,2024-2025,TDBSI,Milli ykdysadyýet ,0,0
1,M,2024-2025,TDMI,Bilimi dolandyrmak,0,0
2,M,2024-2025,TDMI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2024-2025,TDMI,Psihologiýa-pedagogika bilimi,0,0
4,M,2024-2025,TDMI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2024-2025,TDMI,Işewürlik-dolandyryş,0,0
6,M,2024-2025,TDMI,Nebitgaz işi,0,0
7,M,2024-2025,TDMI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2024-2025,TDMI,Ykdysadyýet ,0,0
9,M,2024-2025,TDMI,Maliýe menejmenti ,0,0
10,M,2024-2025,TDMI,Işewürlik-dolandyryş ,0,0
11,M,2024-2025,TDMI,Dünýä ykdysadyýeti ,0,0
12,M,2024-2025,TDMI,Telekeçilik we maliýe,0,0
